Date/Signal;Exported Energy 1H (kWh);Number of Available WTGs;Wind Speed 1H (m/s);Wind Direction 1H (º);Ambient Temperature 1H (m/s);Humedad Relativa (%);Presión Atmosférica (mbar)
05/09/2023 08:00;12709,466;14;6,923;290,545;8,422;;915,447
05/09/2023 09:00;13264,07;14;6,931;30,45;9,287;;915,902
05/09/2023 10:00;21046,751;14;7,675;295,298;10,984;;916,835
05/09/2023 11:00;21679,232;14;7,86;216,646;12,027;;916,923
05/09/2023 12:00;23161,072;14;7,861;220,087;13,382;;916,202
05/09/2023 13:00;23703,618;14;7,747;109,019;14,38;;915,33
05/09/2023 14:00;15196,34;13,833;7,18;12,568;14,702;;914,739
05/09/2023 15:00;29014,229;14;8,407;185,757;14,178;;913,563
05/09/2023 16:00;23856,292;14;8,16;95,814;14,567;;913,609
05/09/2023 17:00;37409,998;14;10,048;35,443;13,626;;913,473
05/09/2023 18:00;43860,613;14;11,714;53,597;12,3;;913,093
05/09/2023 19:00;44330,178;14;13,142;230,628;10,952;;913,038
05/09/2023 20:00;44365,148;14;13,451;324,832;10,091;;913,171
05/09/2023 21:00;44349,478;14;13,342;340,248;9,051;;913,116
05/09/2023 22:00;44318,062;14;13,212;342,601;8,974;;912,846
05/09/2023 23:00;44338,712;14;12,656;24,895;8,748;;912,428
06/09/2023 00:00;44247,511;14;12,686;233,068;8,733;;911,999
06/09/2023 01:00;44094,427;14;12,249;38,942;8,614;;911,544
06/09/2023 02:00;44128,887;14;13,37;170,895;7,669;;910,332
06/09/2023 03:00;44110,07;14;12,153;275,679;7,473;;909,737
06/09/2023 04:00;43991,578;14;11,121;247,751;7,547;;908,847
06/09/2023 05:00;39541,006;14;9,499;186,7;7,834;;908,576
06/09/2023 06:00;23209,143;13,667;8,374;57,997;8,06;;908,698
06/09/2023 07:00;29495,975;14;8,731;107,343;7,663;;908,645
06/09/2023 08:00;15968,25;13,667;6,9;264,673;8,028;;908,955
06/09/2023 09:00;4342,885;14;5,424;34,839;8,885;;909,928
06/09/2023 10:00;5736,936;14;6,244;19,515;9,99;;910,055
06/09/2023 11:00;15086,979;14;7,087;152,092;10,484;;909,8
06/09/2023 12:00;11637,526;14;6,862;96,004;10,554;;909,652
06/09/2023 13:00;19499,048;14;7,803;9,711;10,958;;908,998
06/09/2023 14:00;24798,505;14;8,234;291,173;11,281;;908,162
06/09/2023 15:00;27871,114;14;8,697;108,145;11,882;;907,507
06/09/2023 16:00;35422,794;14;9,589;283,209;11,256;;907,062
06/09/2023 17:00;38059,234;14;9,78;84,639;10,391;;907,012
06/09/2023 18:00;37465,346;14;9,789;1,979;9,887;;907,207
06/09/2023 19:00;31875,776;12,667;9,201;180,526;9,359;;907,525
06/09/2023 20:00;29933,506;13;8,999;244,439;8,892;;907,741
06/09/2023 21:00;21763,904;13;7,806;268,397;9,112;;908,136
06/09/2023 22:00;4909,65;13;5,322;292,838;10,99;;908,228
06/09/2023 23:00;1111,108;13;5,107;73,109;11,809;;908,283
07/09/2023 00:00;1258,394;13,333;4,762;149,794;11,15;;908,152
07/09/2023 01:00;422,583;13,833;4,787;25,389;9,824;;908,069
07/09/2023 02:00;2619,606;13,333;4,999;121,211;9,37;;907,588
07/09/2023 03:00;45,904;13,667;3,96;141,239;10,235;;907,195
07/09/2023 04:00;2847,526;12,667;5,573;273,189;10,643;;906,814
07/09/2023 05:00;1570,438;2;5,668;171,317;10,355;;907,011
07/09/2023 06:00;0;;6,926;0;10,533;;907,096
07/09/2023 07:00;0;1,833;4,504;198,131;10,253;;907,962
07/09/2023 08:00;6698,029;13,667;5,845;301,897;9,937;;909,3
07/09/2023 09:00;26850,576;13,333;9,714;244,916;7,237;;910,33
07/09/2023 10:00;38470,459;13;9,635;3,174;5,253;;911,382
07/09/2023 11:00;34541,085;14;8,924;313,447;4,983;;912,391
07/09/2023 12:00;30560,465;14;8,392;358,974;5,101;;912,476
07/09/2023 13:00;12965,101;14,167;5,295;106,459;7,119;;912,209
07/09/2023 14:00;940,455;14,667;4,005;275,259;10,252;;912,104
07/09/2023 15:00;744,672;14,333;4,177;246,579;11,734;;911,927
07/09/2023 16:00;1654,055;14,333;4,659;236,195;12,366;;911,888
07/09/2023 17:00;6273,12;14;5,301;207,053;12,096;;911,993
07/09/2023 18:00;7769,952;14;5,614;231,242;11,406;;911,699
07/09/2023 19:00;6668,767;14,333;5,499;188,889;10,494;;911,209
07/09/2023 20:00;10514,453;14;6,165;351,628;9,773;;910,83
07/09/2023 21:00;5560,691;14,5;4,699;273,302;9,115;;911,092
07/09/2023 22:00;3156,875;14,167;5,01;125,513;8,263;;910,962
07/09/2023 23:00;3609,122;14,5;4,242;226,211;7,936;;910,789
08/09/2023 00:00;0;15;2,128;257,673;7,878;;911,137
08/09/2023 01:00;0;15;2,24;229,796;7,994;;911,327
08/09/2023 02:00;319,859;14,667;3,984;308,498;8,297;;910,729
08/09/2023 03:00;7334,327;14;5,931;65,932;8,818;;910,183
08/09/2023 04:00;12922,838;14;6,567;32,07;9,163;;909,751
08/09/2023 05:00;15280,017;14;7,173;304,469;9,246;;909,313
08/09/2023 06:00;32962,073;14;9,955;183,042;9,514;;909,316
08/09/2023 07:00;44041,66;14;11,973;315,093;9,22;;909,623
08/09/2023 08:00;44114,741;14;10,924;228,466;9,32;;910,529
08/09/2023 09:00;44301,78;14;11,784;265,669;9,933;;911,092
08/09/2023 10:00;41094,087;12,667;10,482;277,065;10,391;;912,008
08/09/2023 11:00;39169,868;12,5;11,749;302,566;10,603;;911,952
08/09/2023 12:00;38216,458;13;9,654;79,685;10,506;;911,981
08/09/2023 13:00;21252,049;12,167;7,618;33,144;11,221;;911,68
08/09/2023 14:00;15326,847;13,333;6,687;53,564;11,727;;911,108
08/09/2023 15:00;13623,657;14;6,705;253,69;12,255;;910,741
08/09/2023 16:00;13392,427;14;6,584;220,112;12,2;;910,498
08/09/2023 17:00;9886,597;14;5,932;125,09;11,645;;910,876
08/09/2023 18:00;15626,421;14;6,967;223,409;11,345;;911,267
08/09/2023 19:00;19192,265;14;7,166;74,438;10,818;;911,718
08/09/2023 20:00;21640,709;14;7,967;307,479;10,598;;912,325
08/09/2023 21:00;30262,685;14;8,855;168,231;10,431;;912,685
08/09/2023 22:00;38193,902;14;9,784;99,791;10,093;;912,81
08/09/2023 23:00;37440,106;13,833;9,364;258,197;9,88;;912,759
09/09/2023 00:00;26798,801;13,667;7,569;269,101;10,399;;912,591
09/09/2023 01:00;6750,276;14,833;5,238;274,661;12,155;;912,291
09/09/2023 02:00;8246,293;14,833;5,543;111,458;12,495;;911,971
09/09/2023 03:00;13817,401;14;6,867;341,384;12,329;;911,457
09/09/2023 04:00;19328,577;14;7,671;204,925;11,678;;910,693
09/09/2023 05:00;40212,795;14;11,219;246,737;12,025;;910,119
09/09/2023 06:00;43507,521;13,667;11,764;305,797;11,443;;910,083
09/09/2023 07:00;43765,937;14;11,106;46,645;12,526;;910,004
09/09/2023 08:00;43820,228;14;11,285;98,876;13;;910,667
09/09/2023 09:00;44100,43;14;11,634;21,343;13,3;;911,036
09/09/2023 10:00;44241,308;14;12,32;99,006;14,581;;910,931
09/09/2023 11:00;44268,594;13,833;12,639;262,434;15,566;;910,48
09/09/2023 12:00;44353,294;14;12,318;157,978;16,16;;909,753
09/09/2023 13:00;44147,281;13,167;14,575;311,641;16,947;;908,271
09/09/2023 14:00;44315,823;14;14,589;234,959;18,108;;907,487
09/09/2023 15:00;42504,737;13;13,99;187,053;19,105;;906,861
09/09/2023 16:00;42600,788;13,667;12,537;237,585;19,636;;906,819
09/09/2023 17:00;41710,2;14;10,038;290,129;19,63;;907,03
09/09/2023 18:00;34328,8;14;9,145;331,644;19,292;;907,394
09/09/2023 19:00;30791,452;13,167;9,391;46,102;18,373;;907,593
09/09/2023 20:00;38003,64;13;10,154;271,854;17,403;;907,526
09/09/2023 21:00;36065,083;13;9,941;38,891;16,771;;907,888
09/09/2023 22:00;37929,661;13;10,363;3,788;15,859;;907,931
09/09/2023 23:00;41139,809;13;12,524;354,467;15,2;;907,836
10/09/2023 00:00;40959,271;13;12,248;14,385;14,759;;907,844
10/09/2023 01:00;40962,43;12,833;12,363;173,469;14,88;;907,506
10/09/2023 02:00;40726,472;13;12,998;190,014;15,116;;907,027
10/09/2023 03:00;40963,909;13;12,788;228,519;14,795;;906,843
10/09/2023 04:00;40666,436;12,667;12,935;50,441;14,646;;906,293
10/09/2023 05:00;40680,194;12,667;12,738;224,081;14,767;;905,991
10/09/2023 06:00;40660,418;12,667;12,477;77,847;14,582;;906,01
10/09/2023 07:00;41002,202;13;12,186;167,061;14,154;;906,377
10/09/2023 08:00;40994,272;13;11,879;145,61;14,355;;907,131
10/09/2023 09:00;35831,096;12,5;9,606;33,252;15,558;;908,291
10/09/2023 10:00;36726,94;14;9,654;282,767;17,003;;908,66
10/09/2023 11:00;34039,639;13,333;8,894;6;17,87;;908,603
10/09/2023 12:00;18760,768;13;7,237;351,67;20,21;;908,406
10/09/2023 13:00;7788,535;13,333;6,209;187,53;22,069;;907,718
10/09/2023 14:00;9240,316;13,833;6,108;173,505;23,004;;906,906
10/09/2023 15:00;6189,463;13,833;5,672;13,634;23,876;;905,789
10/09/2023 16:00;11134,383;14;7,307;80,065;24,836;;905,157
10/09/2023 17:00;30350,205;14;8,92;39,941;24,205;;904,631
10/09/2023 18:00;31835,267;13,667;8,341;125,081;22,813;;904,316
10/09/2023 19:00;5999,958;12,667;5,731;229,748;19,977;;904,217
10/09/2023 20:00;13191,821;14;7,377;266,42;18,307;;904,094
10/09/2023 21:00;27354,029;14;8,52;134,26;18,899;;904,079
10/09/2023 22:00;26219,115;14;9,433;331,265;19,347;;903,248
10/09/2023 23:00;27969,883;12,833;7,692;288,836;20,597;;902,42
11/09/2023 00:00;7232,384;14;6,128;220,596;19,932;;901,6
11/09/2023 01:00;19207,15;14;9,493;57,801;18,524;;900,648
11/09/2023 02:00;44391,418;12,167;14,802;66,571;18,37;;899,19
11/09/2023 03:00;44428,367;13,833;15,418;223,649;19,256;;898,213
11/09/2023 04:00;41542,52;13;13,985;288,437;18,554;;897,995
11/09/2023 05:00;41009,7;13;10,951;337,005;17,849;;898,341
11/09/2023 06:00;21378,159;13;8,091;193,701;16,129;;899,941
11/09/2023 07:00;37279,442;12,5;12,355;279,353;7,912;;901,934
11/09/2023 08:00;39096,563;14;10,369;262,559;8,598;;903,19
11/09/2023 09:00;43029,726;14;10,635;203,616;8,918;;905,14
11/09/2023 10:00;40034,705;14;9,266;278,315;8,901;;906,758
11/09/2023 11:00;6149,691;13,333;5,642;274,895;10,674;;907,887
11/09/2023 12:00;23782,55;12,833;9,764;307,622;13,506;;908,654
11/09/2023 13:00;42555,909;13,833;11,753;317,999;15,16;;908,763
11/09/2023 14:00;41865,129;13,667;11,037;149,188;16,402;;909,144
11/09/2023 15:00;40336,849;13,833;10,628;164,89;16,636;;909,253
11/09/2023 16:00;39280,956;13,167;10,573;73,694;16,459;;909,487
11/09/2023 17:00;36854,738;13;10,508;231,857;16,116;;909,945
11/09/2023 18:00;40247,752;13;11,572;116,847;15,482;;909,83
11/09/2023 19:00;40699,564;13;13,306;2,199;13,771;;909,67
11/09/2023 20:00;41193,042;13;14,051;22,973;12,483;;909,954
11/09/2023 21:00;31103,494;13;8,85;230,132;11,502;;911,721
11/09/2023 22:00;17265,737;13;7,27;247,242;10,599;;912,291
11/09/2023 23:00;22052,346;13;8,417;283,757;10,131;;913,052
12/09/2023 00:00;20594,416;13;7,805;112,881;9,544;;913,554
12/09/2023 01:00;14743,493;13;7,206;45,316;9,317;;913,222
12/09/2023 02:00;18087,124;13;7,809;195,556;9,184;;912,534
12/09/2023 03:00;17824,02;12,833;7,889;45,809;8,982;;912,008
12/09/2023 04:00;20374,611;13;7,703;70,318;8,617;;911,8
12/09/2023 05:00;11612,49;13;6,423;83,635;8,341;;912,495
12/09/2023 06:00;12386,961;12,833;7,447;56,119;8,382;;913,596
12/09/2023 07:00;16822,706;8,333;7,728;129,129;7,975;;913,949
12/09/2023 08:00;0;;7,966;298,084;7,527;;914,821
12/09/2023 09:00;0;;9,399;298,084;8,048;;915,579
12/09/2023 10:00;0;;9,067;298,084;8,7;;915,874
12/09/2023 11:00;0;;8,832;298,084;9,102;;915,882
12/09/2023 12:00;0;;8,65;298,084;10,31;;915,182
12/09/2023 13:00;0;;7,92;298,084;11,486;;914,517
12/09/2023 14:00;0;;6,93;298,084;12,252;;913,896
12/09/2023 15:00;0;;7,907;298,084;11,978;;913,156
12/09/2023 16:00;0;;7,89;298,084;12,08;;912,516
12/09/2023 17:00;0;;9,067;298,084;11,871;;912,524
12/09/2023 18:00;0;;11,109;307,389;9,773;;912,44
12/09/2023 19:00;16176,069;10,667;8,704;81,808;9,256;;912,809
12/09/2023 20:00;27104,925;12,5;8,695;137,028;8,435;;913,784
12/09/2023 21:00;40395,08;14;10,618;254,673;8,122;;914,152
12/09/2023 22:00;38330,88;14;9,74;132,704;8,164;;914,695
12/09/2023 23:00;42192,253;14;10,881;76,207;7,955;;914,564
13/09/2023 00:00;41841,029;14;10,043;141,613;7,764;;914,298
13/09/2023 01:00;38230,904;14;10,654;214,618;8,307;;913,813
13/09/2023 02:00;39849,821;14;10,053;301,879;8,46;;913,437
13/09/2023 03:00;22745,483;14;7,672;78,931;8,211;;913,019
13/09/2023 04:00;13758,437;13,667;6,629;34,278;8,014;;912,655
13/09/2023 05:00;5707,82;14;4,477;323,472;7,75;;912,6
13/09/2023 06:00;311,153;13,833;4,3;131,637;7,456;;912,812
13/09/2023 07:00;11173,887;13,833;7,046;334,876;7,7;;913,458
13/09/2023 08:00;5745,955;0,667;7,213;324,612;8,637;;915,061
13/09/2023 09:00;0;;9,855;279,386;9,357;;916,267
13/09/2023 10:00;0;;9,91;0;10,261;;916,866
13/09/2023 11:00;0;;10,161;0;11,2;;916,634
13/09/2023 12:00;0;;8,619;0;12,382;;916,467
13/09/2023 13:00;2013,795;7;6,432;323,29;14,81;;915,877
13/09/2023 14:00;5862,1;13,833;4,746;76,09;16,777;;915,247
13/09/2023 15:00;808,417;13,333;4,074;241,83;17,56;;914,723
13/09/2023 16:00;400,852;11,833;4,41;138,174;17,164;;914,251
13/09/2023 17:00;2123,639;14;4,189;170,892;16,61;;914,045
13/09/2023 18:00;2770,014;12;5,819;52,301;15,457;;913,503
13/09/2023 19:00;28417,935;14;8,18;2,717;13,543;;913,42
13/09/2023 20:00;31340,546;14;8,709;120,583;12,468;;913,937
13/09/2023 21:00;38368,014;14;10,223;134,135;11,88;;913,957
13/09/2023 22:00;43842,698;12,167;10,629;230,39;11,706;;913,891
13/09/2023 23:00;20631,711;14;7,152;12,18;12,485;;913,621
14/09/2023 00:00;33343,811;13,833;10,108;169,941;12,552;;912,885
14/09/2023 01:00;39236,261;13,333;9,883;177,985;12,05;;912,164
14/09/2023 02:00;38620,795;14;11,053;117,557;11,701;;911,537
14/09/2023 03:00;44126,354;14;12,759;325,256;10,827;;910,819
14/09/2023 04:00;44133,351;14;13,681;308,247;10,349;;910,044
14/09/2023 05:00;44090,234;14;15,867;102,25;9,135;;909,239
14/09/2023 06:00;43377,943;13,667;16,549;235,298;9,073;;909,433
14/09/2023 07:00;43447,945;12;14,191;130,041;9,541;;910,453
14/09/2023 08:00;42755,577;13,833;11,151;324,36;10,577;;911,832
14/09/2023 09:00;42808,741;14;11,793;204,661;10,916;;912,137
14/09/2023 10:00;44384,63;14;14,502;221,728;12,665;;911,502
14/09/2023 11:00;44370,977;14;16,236;357,68;14,858;;911,767
14/09/2023 12:00;44245,956;13,833;15,918;145,221;16,214;;911,666
14/09/2023 13:00;44146,655;13,833;16,518;205,627;17,566;;910,839
14/09/2023 14:00;41432,544;13;15,498;316,641;19,046;;910,264
14/09/2023 15:00;35885,247;10,333;13,718;120,991;19,952;;910,084
14/09/2023 16:00;34822,097;10,333;12,681;302,866;20,72;;910,068
14/09/2023 17:00;43342,029;14;11,116;152,434;20,867;;909,995
14/09/2023 18:00;36990,522;14;9,4;57,969;20,576;;910,007
14/09/2023 19:00;29525,206;14;8,468;7,756;19,951;;909,668
14/09/2023 20:00;30200,125;13,833;8,88;341,935;19,662;;909,515
14/09/2023 21:00;35342,577;14;9,433;174,334;19,423;;909,359
14/09/2023 22:00;42712,639;14;12,356;100,193;18,522;;909,236
14/09/2023 23:00;44090,762;14;15,845;149,677;16,988;;909,279
15/09/2023 00:00;44108,519;14;17,135;307,71;16,141;;908,862
15/09/2023 01:00;44104,901;14;17,269;134,367;16,035;;908,389
15/09/2023 02:00;44108,818;14;18,868;244,325;15,524;;907,672
15/09/2023 03:00;41903,887;12;21,179;152,903;15,397;;906,518
15/09/2023 04:00;38551,763;11,5;22,246;239,015;16,024;;905,443
15/09/2023 05:00;38434,29;12,333;20,86;22,046;15,973;;904,966
15/09/2023 06:00;43946,37;14;19,131;64,654;14,999;;905,036
15/09/2023 07:00;42967,81;13;21,719;193,394;15,528;;904,559
15/09/2023 08:00;40141,182;11,833;22,455;61,517;16,004;;904,318
15/09/2023 09:00;42500,465;13,333;20,234;305,89;16,806;;904,541
15/09/2023 10:00;43322,597;13,5;19,696;225,957;18,74;;904,9
15/09/2023 11:00;43653,239;13,5;18,121;162,462;20,623;;905,209
15/09/2023 12:00;43503,833;13,333;17,956;293,866;22,75;;905,153
15/09/2023 13:00;43032,141;12,833;17,458;289,132;24,693;;904,838
15/09/2023 14:00;43297,64;13,667;15,099;209,692;26,396;;904,21
15/09/2023 15:00;42780,383;12,833;14,3;64,954;27,355;;903,324
15/09/2023 16:00;42910,505;13,5;12,71;198,029;27,705;;902,879
15/09/2023 17:00;42865,351;14;11,329;32,423;27,745;;902,589
15/09/2023 18:00;40409,056;14;10,392;221,136;27,265;;902,435
15/09/2023 19:00;40903,828;14;9,923;159,032;26,748;;901,928
15/09/2023 20:00;33622,606;13,5;9,763;332,591;26,463;;901,577
15/09/2023 21:00;40450,123;13;12,722;192,743;25,016;;901,573
15/09/2023 22:00;41248,47;12,667;16,551;9,675;23,488;;901,614
15/09/2023 23:00;38154,172;12,333;17,075;207,842;22,274;;901,661
16/09/2023 00:00;40483,417;13;16,361;122,064;21,709;;901,385
16/09/2023 01:00;38247,882;11,167;14,437;30,645;21,231;;901,138
16/09/2023 02:00;41147,489;13;16,326;45,484;21,177;;900,504
16/09/2023 03:00;40261,505;12,833;18,151;334,17;20,949;;899,562
16/09/2023 04:00;40513,27;13;15,295;74,93;19,938;;899,275
16/09/2023 05:00;41009,974;13;14,524;57,756;19,253;;899,006
16/09/2023 06:00;41114,561;13;16,194;328,067;19,703;;898,968
16/09/2023 07:00;26614,95;13,167;7,532;115,375;18,441;;900,234
16/09/2023 08:00;152,141;13,667;3,641;175,154;15,649;;901,788
16/09/2023 09:00;2693,241;13,5;4,983;22,378;13,316;;902,769
16/09/2023 10:00;2064,692;14;4,581;260,573;15,178;;903,143
16/09/2023 11:00;3246,459;14;5,246;52,256;16,762;;903,212
16/09/2023 12:00;6662,018;14;5,749;290,313;17,301;;903,074
16/09/2023 13:00;9920,087;14;6,372;260,28;17,918;;902,975
16/09/2023 14:00;13447,501;14;7,163;165,692;18,552;;902,591
16/09/2023 15:00;24258,36;14;8,402;166,617;18,876;;902,276
16/09/2023 16:00;36648,57;14;10,367;10,885;18,851;;901,958
16/09/2023 17:00;44177,038;14;12,339;54,84;18,63;;901,784
16/09/2023 18:00;44325,374;13,833;13,754;306,43;18,3;;901,799
16/09/2023 19:00;44430,642;14;15,083;349,772;16,243;;901,909
16/09/2023 20:00;44436,785;14;15,444;72,154;14,615;;902,273
16/09/2023 21:00;44374;14;16,071;132,94;13,483;;902,848
16/09/2023 22:00;44379,253;14;15,704;100,108;12,566;;903,623
16/09/2023 23:00;44367,586;14;16,384;46,111;12,104;;904,089
17/09/2023 00:00;44364,068;14;16,599;62,349;11,767;;904,356
17/09/2023 01:00;44193,86;13,833;15,896;133,977;11,539;;904,538
17/09/2023 02:00;44328,645;14;15,988;214,355;11,3;;904,215
17/09/2023 03:00;44329,352;14;16,597;262,455;10,991;;903,521
17/09/2023 04:00;44147,401;13,833;17,399;131,168;11,067;;902,971
17/09/2023 05:00;44147,592;13,833;17,387;46,496;11,283;;903,025
17/09/2023 06:00;44295,826;14;18,407;358,947;11,337;;903,458
17/09/2023 07:00;44095,546;13,833;18,597;201,998;11,023;;904,14
17/09/2023 08:00;43996,253;13,833;18,25;232,104;11,598;;905,638
17/09/2023 09:00;44006,899;14;16,808;90,509;13,071;;907,053
17/09/2023 10:00;44153,663;13,667;14,655;293,22;12,864;;907,949
17/09/2023 11:00;44246,082;13,667;13,121;50,109;11,419;;908,269
17/09/2023 12:00;42717,657;12,333;11,781;118,211;12,492;;908,67
17/09/2023 13:00;40374,84;12,5;11,265;166,53;12,983;;908,779
17/09/2023 14:00;38285,449;12,5;10,898;183,644;13,376;;908,605
17/09/2023 15:00;39775,689;13;11,148;224,301;13,627;;908,428
17/09/2023 16:00;38596,987;12,833;10,439;349,145;13,499;;908,616
17/09/2023 17:00;39170,152;13;11,32;101,435;13,088;;909,325
17/09/2023 18:00;40027,76;13;10,45;340,702;12,323;;910,427
17/09/2023 19:00;35900,381;13,833;9,884;168,073;11,038;;911,453
17/09/2023 20:00;37895,062;13,333;10,674;359,529;9,877;;912,627
17/09/2023 21:00;40785,856;12,833;11,388;351,55;8,419;;913,614
17/09/2023 22:00;38301,064;13;10,083;277,209;7,464;;914,452
17/09/2023 23:00;33070,277;13;9,415;123,856;7,5;;914,448
18/09/2023 00:00;20741,913;13;7,538;150,084;7,561;;914,313
18/09/2023 01:00;8267,937;12,5;6,593;68,426;7,208;;913,819
18/09/2023 02:00;5862,098;12,5;6,119;228,832;6,626;;913,582
18/09/2023 03:00;9448,839;13;6,59;220,775;5,785;;913,396
18/09/2023 04:00;6687,737;12,5;6,111;94,834;5,184;;913,257
18/09/2023 05:00;4730,464;12,5;5,901;165,956;5,197;;913,042
18/09/2023 06:00;3416,002;12,167;5,807;134,695;4,839;;912,661
18/09/2023 07:00;3574,297;13,167;5,699;21,363;4,924;;913,296
18/09/2023 08:00;5682,611;13,833;5,995;155,472;6,138;;914,734
18/09/2023 09:00;12938,23;13,833;7,526;272,054;7,285;;915,889
18/09/2023 10:00;26894,999;13;9,008;259,195;8,507;;916,273
18/09/2023 11:00;25341,767;13;8,562;76,558;9,524;;916,389
18/09/2023 12:00;23901,025;13,333;8,713;139,583;10,635;;916,14
18/09/2023 13:00;28819,125;14;9,214;214,111;11,714;;915,72
18/09/2023 14:00;30627,833;13,833;9,154;240,194;12,591;;914,972
18/09/2023 15:00;31758,474;13,833;9,093;221,737;13,276;;914,172
18/09/2023 16:00;32215,609;13;9,432;269,4;13,71;;913,967
18/09/2023 17:00;36067,825;13;10,097;0,306;13,459;;913,838
18/09/2023 18:00;39505,943;13;10,68;114,579;12,974;;913,678
18/09/2023 19:00;40806,764;11,5;10,712;290,443;11,349;;913,449
18/09/2023 20:00;40912,165;13;11,952;47,506;10,548;;913,294
18/09/2023 21:00;41192,414;13;14,315;219,199;10,254;;913,309
18/09/2023 22:00;41182,406;13;14,802;171,13;10,154;;913,392
18/09/2023 23:00;40908,953;12,833;14,384;357,57;10,011;;913,366
19/09/2023 00:00;41185,822;13;14,161;258,347;9,802;;913,298
19/09/2023 01:00;41145,862;13;13,141;287,812;8,846;;912,946
19/09/2023 02:00;40954,135;12,667;12,445;100,348;8,145;;912,249
19/09/2023 03:00;40880,307;13;11,815;9,447;7,731;;911,469
19/09/2023 04:00;39451,782;12,833;10,451;85,048;7,748;;911,098
19/09/2023 05:00;32985,74;12,333;9,931;334,665;7,575;;910,984
19/09/2023 06:00;25834,324;10,833;8,103;88,454;8,466;;910,892
19/09/2023 07:00;7479,502;11;6,159;340,959;10,418;;910,927
19/09/2023 08:00;7486,964;12,167;5,987;351,639;11,764;;912,5
19/09/2023 09:00;3040,925;12,833;4,879;344,026;13,399;;914,244
19/09/2023 10:00;2763,45;13,5;5,2;348,353;14,609;;914,701
19/09/2023 11:00;9802,122;14;6,306;215,035;15,914;;914,601
19/09/2023 12:00;10196,611;14;6,249;336,102;17,189;;913,989
19/09/2023 13:00;19370,219;14;8,019;330,568;17,774;;913,329
19/09/2023 14:00;29041,069;13,667;8,784;181,737;17,946;;912,551
19/09/2023 15:00;28993,77;13;9,446;18,674;18,147;;911,946
19/09/2023 16:00;37592,12;13;10,677;337,837;17,723;;911,793
19/09/2023 17:00;39270,858;12,833;11,521;252,738;17,072;;911,732
19/09/2023 18:00;41079,071;13;12,058;236,734;16,156;;911,827
19/09/2023 19:00;40997,625;12,833;11,662;21,912;13,723;;911,972
19/09/2023 20:00;40166,694;12,333;11,819;200,608;12,626;;912,216
19/09/2023 21:00;39629,221;12,667;12,815;278,347;12,327;;912,293
19/09/2023 22:00;40473,087;13;13,231;243,571;12,314;;912,507
19/09/2023 23:00;40254,341;12,833;13,115;304,462;12,272;;912,531
